team,players,age,possession,goals,assists,penalty_kicks,penalty_kick_attempts,yellows,reds,expected_goals,expected_assists,progressive_carries,progressive_passes
Everton,27.350700624582394,29.254701087534134,44.55183690479802,41.51173074377525,28.138094019415433,2.0813754805459737,2.155307898281437,74.09658717869895,2.0251914718097086,43.31759483465314,29.361175705260298,514.0929409877378,968.7048412521577
Fulham,24.698688134993247,30.425207313738607,49.13598553452855,57.735492316146846,46.51936946216462,2.9837284123787526,4.179910953833946,85.94929773610367,1.8277327415723852,43.57113682370463,33.4854226221199,830.9463675173351,1415.418712731058
Ipswich Town,33.62586297603694,25.20823244250016,41.65975653379953,37.15395856662936,22.882510101724883,2.1671772059480907,2.1953711559229525,85.49336272764268,5.130581833926502,36.8706029412258,25.526145090688726,442.7408103034566,910.1219852954436
Leicester City,28.5742054170998,27.684231969075423,48.77049119674091,33.26348706915934,25.547178122670594,1.8928028531450147,3.1675937704751513,83.51230154879309,0.0,33.00967177216763,26.085391518587876,548.4121643153494,1027.095797361333
Liverpool,24.7845081307755,25.218775816444754,57.92705107406433,87.80998928408984,63.61340302037228,9.856930939891157,9.79828504036982,66.45084747473344,1.9691882147712523,73.97597000701788,58.69002390484343,795.9823108952888,1814.56099086586
Manchester City,26.757207332500162,28.99081209777575,65.39318075469573,75.59524991337997,48.41373350522993,1.9896096650168464,2.8617411991849844,55.02050294898729,2.021695990036084,63.04335012056754,55.62157727908328,1104.6523905690456,1847.1941797015638
Manchester Utd,29.822719798958662,27.480608565053842,48.277721224824255,40.40417771365165,26.628600338978703,2.8310730835916122,3.1811506263365077,83.78252302722156,2.8257901903910367,48.379591433506754,39.00998059345705,620.0289846331265,1308.4196511710618
Newcastle Utd,22.63784871880561,27.453969447035796,54.097528453567314,70.80920449590207,46.2999547820949,5.1804545390889025,6.109802443153847,63.66455038856312,1.0185415681645598,66.61329295689333,41.468084535215645,669.4686858215231,1663.7736667686445
Nott'ham Forest,24.96503103171392,28.04193429615791,42.65885674797344,51.52478756252938,42.263048867452824,2.7189785554593695,2.9288877687575905,87.56688800661485,2.144714528517132,44.93322965890943,31.173467637100334,630.7450356573349,1029.8248619585302
Southampton,33.39564164722282,27.468605074911412,45.72172876341021,24.56188124938351,15.513620049941125,0.0,2.0550502954126535,80.77998474372339,3.2533268666153123,29.98926907476979,23.78031259237902,633.8401147960288,1047.9486478074887
Tottenham,32.75417668461831,25.23656660062851,58.03661971240014,64.50419117763342,43.46463374420821,2.1171626994034387,2.739315708351969,74.85787716289562,1.0861503296079547,51.50322342791767,41.131619448469486,781.7391727807916,1613.6643433952388
West Ham,28.13516779357781,30.898398026471355,45.93887010845368,36.82840949405482,24.92624712011878,3.0689447494212243,3.198382950570317,77.73688520410529,3.1627732855656734,48.69891986426742,32.82286103522901,589.7943939421,1182.8381686907212
Wolves,33.824843470123376,30.284408326250087,52.43684446768352,51.95695184082151,44.68619247908785,0.0,0.0,71.84922008423044,2.1862772241604467,39.94362123080275,34.768556887195686,549.0856364852184,1227.7032639849476
Arsenal,26.72540064651394,27.027332510356853,52.417542484554836,62.33419645991842,53.89545100756445,2.0066435630496366,2.0320721359937726,71.67207287458895,5.90519159117059,61.4324002688869,39.778627760463216,771.4689736695747,1816.21797837481
Aston Villa,26.671461170721635,30.24631397297547,47.39127627167456,52.68741380540293,46.584752214809534,2.866248925587602,5.922408642544684,77.94716922987115,2.8757905740975076,55.70217872166302,44.38434660641652,759.1856171474664,1402.121306797603
Bournemouth,30.874245631451444,25.910907577317833,51.78520933877998,52.00712991933356,42.076225494512315,6.422576348508821,6.363452771280575,95.1013437204276,2.9788434953051115,56.222042928618755,45.45188652874545,720.6455827276125,1471.2768271290558
Brentford,30.62801522482216,26.97620546022418,48.20596686716159,63.25213478920534,46.19335883880429,4.967214549644216,6.042853813790586,66.3125106656299,0.9710905616719029,57.29416338382638,37.984163164046585,565.2392326587075,1312.314377227259
Brighton,32.467858266836345,24.20526803303946,56.32917634089327,65.51910301181665,43.86324545664876,5.585880529818401,5.849710916384016,74.58935626632505,2.8772348767548577,58.208319194130574,41.964805855831436,852.7139393198743,1476.1283621867444
Chelsea,27.770284978263877,25.686136285359055,55.556501984337565,59.31586741355356,41.52675925094922,4.220735374122542,4.763114763049504,101.53741235798338,1.8168190950868346,63.8574370606419,53.180987634868146,903.378489007096,1652.6094354380773
Crystal Palace,31.050482149032256,29.33456599609941,41.037814534853474,45.05103190985801,39.60004585362777,2.8115684513219783,4.243429636368882,87.87371550987103,4.234418095326755,64.53870180560529,42.27506548165413,534.9416722324004,1222.8665966108058
Everton,23.87826478969097,26.876523699922018,41.157240281533575,38.65281264987314,24.46332844602686,2.1400760400874357,2.0040449303577503,75.47883132130386,2.023545089868211,37.455066635837696,31.989393193112477,507.95334764149436,977.0034077382438
Fulham,24.649454309570004,29.34866643388894,54.469608272905404,55.802382936394956,41.41049142471809,2.783820612128194,4.097995985654641,79.60463853296062,1.8308604126587271,44.59682386685522,37.75476454694772,784.6117198842852,1647.4790355549003
Ipswich Town,32.73061635100561,24.84033477824644,38.60190431648726,35.69623531331501,25.65407160306189,1.925523659965897,2.1445990512321393,93.67096518333051,4.953132208226366,35.76989712011424,22.52236021830257,464.27453183141193,962.0637732070368
Leicester City,30.410004176724797,28.298028132610966,48.00518416924228,30.542688376012347,24.287810686558558,2.1217767849346827,2.888550196594704,81.03812798565725,0.0,29.177256392540272,26.64450487045478,625.8418932983983,1150.2242924484694
Liverpool,25.707959130472023,30.23399916367029,58.86201871221185,77.4651569147978,66.30518713130839,9.645065628520381,8.314245920995512,63.99867737859529,1.8695940003393403,84.07182625369863,62.41304182240979,738.8509981989724,1693.3128522761758
Manchester City,27.05327917708593,26.45941984007509,59.643616656290085,74.78046621786324,47.224012207738966,1.8280474986188353,2.8720144558064176,55.204599882214794,2.0728729142347655,70.11303154483205,53.65755963303589,1171.1644201160238,1814.0705419019207
Manchester Utd,28.533307669215798,26.182315455944327,54.099095815384594,41.29569991484238,28.94088047442836,3.220204114472442,2.795700986739827,84.72056146118979,3.280472355135957,53.027642543855066,36.80968670732869,730.5095347403587,1262.426880366247
Newcastle Utd,25.986100072462122,26.504068235543166,55.82227543287609,62.065927252383105,54.06136867901583,4.726180894547222,6.336986102739646,69.6851469886412,0.9921667391283077,60.551009743005835,44.36587652818328,711.9537282257386,1609.449329996364
Nott'ham Forest,23.049607612305238,28.62849371252876,44.09911171060813,51.72736386128116,42.22043649774661,2.7874069715457432,3.1114677496043175,85.20649508265946,1.8465238868052365,40.85767970335793,34.54617923808577,607.7402840805858,1123.5799638184196
Southampton,37.09657152086462,23.631737727998857,46.37039272535824,22.98230318694904,13.944641007705583,0.0,1.8979547631638936,96.69080700023657,2.8291236773006463,31.277733834974654,25.774404486183993,641.3522415410351,1177.3151831235969
Tottenham,31.925119977401575,25.818075431997247,57.31125056933265,56.53265398466532,47.56389009567287,2.0213674321217248,2.7767036674983157,68.40770856802467,0.9367812402362915,60.590598397656564,44.965568518401,754.9084338695334,1536.0457242380241
West Ham,26.18851601545356,26.670771452014367,49.59070458933459,43.941152636896696,25.317439663679963,2.9006134804618773,3.275867410429379,83.45477303769482,2.82778423962253,48.13904585849331,30.831090839618106,645.4075255907119,1264.8630219250979
Wolves,30.98912227499146,29.290487077767892,48.030264189640356,50.58467272446376,41.141523481455735,0.0,0.0,70.57919300289207,1.885377572539097,46.81897678351808,36.9334613510572,643.1479781131751,1055.1657700629605
Arsenal,24.34735619990929,28.955601218237867,62.41170935084113,66.13444644620505,48.90178501808201,2.1560264093559978,1.808600051022039,76.6360408441083,5.8508711954428865,53.11347520528882,42.893792290235076,909.7687777124606,1608.446201256677
Aston Villa,30.213311795906648,26.086318944108857,55.1408961665717,51.503603739730245,43.11757212195395,3.269962197798156,5.856267737683802,72.38691351077914,2.7671462692199,52.121630999920434,45.63153067439632,667.4839561124265,1369.47916790213
Bournemouth,30.599105281109782,25.916833500258903,48.75586210181913,57.77397610843567,37.37336474685077,5.835188132727827,6.585536512477717,97.58792630609611,3.2906828124782113,61.70354381133778,41.819020575642405,709.0676967133093,1424.3668575709776
Brentford,28.392312372216686,27.26451605372943,50.27437214951052,60.4434754982386,41.01188839793802,4.913788109494798,5.787368667150275,60.03475933753484,1.0414299734733559,53.61907591739064,41.064484759903586,561.8930784808155,1307.5198691121252
Brighton,34.98349992391261,24.683382246741623,49.47771690199065,60.17603113101045,39.52332705202467,5.643093235280648,5.588620654682742,80.94559397991843,2.7495743227483658,60.50323346533143,35.84104241349489,828.2209796946405,1425.1616409717772
Chelsea,26.36131990722383,26.00062416757063,59.460317732557066,54.86248269517853,42.6429294356139,4.068484996928947,5.231351873944559,103.04413603706531,2.097020039308465,71.19537810605776,52.45588339776376,845.1333928054453,1548.7878395052403
Crystal Palace,29.756916939438813,26.866677912078288,43.40712747857192,47.94166370518087,36.622405054606546,2.839161046383159,4.395827920386202,81.5460633776643,3.8592870507386645,60.817335145437276,42.473961011727184,509.2465775474604,1194.8037779285737
Everton,26.783320219339558,27.819729833282757,42.3836744268334,38.80820312616966,27.101262203290855,2.038399904696191,1.876184575365594,81.67909228823385,2.0182535791895253,37.11665701968766,32.64691185127802,513.5174693089336,1049.0190284978953
Fulham,23.505950368970858,29.98927342254715,47.2812151645126,55.48639272998681,46.64013943605785,2.9920767738457172,3.72022089133095,84.6714809806911,2.095805728099003,49.81544134431979,33.474637649442485,781.2878746185074,1616.2686999703067
Ipswich Town,34.968904938956705,27.464535834819262,38.32797508742836,33.65767426502607,23.646187562544558,1.9110584725362294,2.0280914446091485,96.47212012863655,4.7209889189095,33.37781442762979,22.30427470605237,447.25129104402754,864.471952473347
Leicester City,30.32136140617232,26.876782045794275,49.06069644971934,34.01900057195641,27.207778876722877,1.8308536122536805,2.7941352984797243,82.54347171750989,0.0,33.8321029137407,23.26058646517749,625.0527876600654,1057.957412667468
Liverpool,21.650152453479784,28.920013360043388,62.30140696178742,81.54745167679114,68.98657819042366,8.411491037880998,8.521141007330993,60.77914316782783,2.181191951151336,84.37333477993748,62.79400761655787,738.3025909288698,1719.6870597028117
Manchester City,28.12293466145603,26.73236519638174,60.85669584274771,74.90966579954888,51.08885105624763,1.9839510317680542,3.0495659648037985,57.67501666478313,2.0058648694720786,70.23833385808214,51.4142716436761,1004.029933310264,1709.8091454061482
Manchester Utd,28.634181345019925,27.248988366985888,55.88091944698477,38.59398772545992,30.59812241874724,3.167362127750805,3.0138061580479265,83.54142528381173,2.896489011351558,45.44187136788491,34.45036388489182,639.8541924334365,1277.7897636682692
Newcastle Utd,22.47896964423196,27.75776978950821,51.66374628284633,61.324380316800465,46.615694573778164,5.03565737292321,6.410355599036574,63.03251565238368,1.0373952519253837,67.51398414052146,46.28246220421519,793.5861660347534,1681.7858068865482
Nott'ham Forest,20.74468346153299,24.543155032856706,38.74603944412232,53.09106840937641,42.85593486918757,2.741187001947975,2.929627056627221,91.66493431024504,2.012341002101717,48.21427022315077,31.356544631430715,643.9115427056757,1009.645601302355
Southampton,39.57599804044194,26.20681658443165,52.04621544871248,24.53187453169147,14.251781164154574,0.0,2.016960918565797,94.6286861097717,3.1002905276386654,29.611747974533085,26.756969312211215,604.2161718335269,1210.2478963562255
Tottenham,28.70459588048166,26.982928334412872,51.80269897586427,58.98972426308858,45.067992337464254,2.1743952876141335,3.0278127989504298,64.16420498910774,1.0367885885925068,54.457453114801375,47.12305074682788,756.2287225890135,1717.3901140574758
West Ham,27.126865260064246,29.081562103387004,46.37466857295796,40.868840643759626,27.192245816190077,2.8519955826622185,3.26235146777975,85.13395075796042,2.907487734675871,47.58046798764002,35.91251945407087,667.2250446088378,1204.8109241816894
Wolves,29.719330313704315,29.059483809821,43.61355009229475,57.14176817141283,39.94100947472421,0.0,0.0,72.33213733376357,2.1809132236501725,41.03973333599711,36.373694912111056,616.484459220412,1184.252967186819
Arsenal,23.131686473471103,24.538711986404127,51.23964361312715,67.96464368080316,54.72683695214334,2.0605268939652266,2.1979348680662816,72.95687852229405,6.188043024528321,56.15592222404326,46.993616042829856,817.1368636680182,1605.5924876417298
Aston Villa,27.35851264130126,29.189171449143306,53.62660476978922,51.140613436714865,42.602409892531945,3.0258306767069163,6.230996153137958,74.64791384309854,3.164516515433526,54.466890763134266,41.071122605586545,681.6517544690706,1199.90837641282
Bournemouth,30.639468201643773,25.151842402865483,44.11345604373266,59.821980406875625,38.33405498568154,6.100933012614703,7.691371813066391,103.68326502121054,2.797387737032671,56.9359050035806,43.79743244805535,736.2898050299843,1463.1508423181992
Brentford,30.60899723732679,26.73738771553744,46.70835545826777,70.23909775879068,45.43393014713068,4.58060133110634,6.17023157156286,65.9685003480537,0.9165544460975852,58.04291454025951,43.40492234953045,628.8238796911832,1365.052238155994
Brighton,30.125120041387873,23.13215621641375,48.24971986967797,63.15337171561928,41.5658109607461,6.059900399440423,5.401824965939861,75.1291225713525,2.9611882635564837,50.92253420956392,37.866764432183324,770.5695630208326,1359.9618126708774
Chelsea,26.641840431877924,25.40066910225805,52.67839291634204,60.39007304349432,49.601742818032484,3.73573025616378,5.167747592962044,91.49971357102358,1.9229376007211068,63.08347461607332,55.93909922609642,923.8053353135869,1662.7035542594595
Crystal Palace,29.57809307502478,26.678593292131445,46.24411020107252,50.088754410659575,39.3916329090165,3.092483625348213,3.8628618252447673,84.18302385095905,3.7358859391728765,57.44837604201493,44.211229198060245,519.9277241212458,1167.6607162063526
Everton,24.880023855883486,26.633518915960515,38.8659061215664,36.43798208411693,27.9272823160874,1.9247696332970488,2.167233934114202,71.04354823341194,2.1545467634629296,42.90445309867052,31.930702966327217,458.30512763636085,1087.2429033907738
Fulham,26.840904869178843,26.685244547978208,52.058011804714404,56.63289110490972,40.03631402492564,2.743252310984681,4.1561898595009374,82.95290838294407,1.8524088697151342,45.61561169825258,36.833217841360536,757.9177573207648,1378.651363076157
Ipswich Town,31.903161315344466,27.392146108439267,37.9339382356444,35.25105224450691,24.330089444799313,2.1950802472142117,2.103837949535726,94.69299810455793,5.1533208489590425,32.87894455294562,23.60359119784301,459.3969106868742,983.1595591276467
Leicester City,32.806619472547915,27.05838336689879,47.2118229114571,31.092882668369246,26.775934081158038,1.9035472187744074,3.183394078462337,84.70730417724275,0.0,34.07850878945806,24.560341831386015,553.4900687327322,1067.7329695435794
Liverpool,22.626621535692973,27.8417203568213,58.13121082267187,92.05267329547983,59.68031467292901,9.79625903386511,9.266385544990193,69.26029602612351,2.1816019349265083,75.34906540758273,65.17736128548758,861.2503199219148,1900.6411587356524
Manchester City,31.00937517621425,29.443007127078253,64.59611880636238,72.31969987017357,46.84436240655433,2.1078446795687644,3.2564070674844,58.920271255791576,1.9506374414180214,59.76465905336545,53.949407301003056,1191.7644128869356,1951.0622567001508
Manchester Utd,30.41469054910247,28.673009952353134,58.322919042868136,36.25824771131968,25.302179898264033,3.2611587122815857,2.948763165803023,87.6382379411498,3.1901248335445542,47.58810483438403,36.12435607515119,654.1285789146438,1374.9456781589747
Newcastle Utd,24.290002409243645,25.908613603261724,55.98697158671484,59.85629529348535,46.84672530608983,4.575625508238198,6.322264610886474,67.42746569147042,0.9166757837177886,58.40725771227165,47.13206653861447,758.9258884065652,1580.4882022744061
Nott'ham Forest,22.25909651791005,27.77002699544295,42.7760167535734,52.31232386226828,43.19809246320253,2.8617600735578,3.2648410560741388,96.72833523269814,1.9634454387911686,42.467287468440894,34.15272303707158,568.0378888225656,1102.9490308081417
Southampton,33.90747419322013,23.505987250858293,50.66926939304367,25.671671396712355,15.320464518544094,0.0,2.0239468668795504,85.12402396460794,2.8072959715155132,28.9104225152783,23.298394736954123,604.6610319812032,1156.5316392553577
Tottenham,32.91580314884751,24.36114312853763,58.43501822018073,57.528585846010316,50.29407450479209,1.8129136815935392,2.9940247404344364,69.7727817178074,0.994678314891317,56.228543934674875,47.1329735381873,906.7347852277223,1484.1569900138136
West Ham,25.66028428706533,29.095768470315466,44.46766306628936,36.95989023765183,27.14205623242288,3.087106216296141,3.103877064813843,84.49882863082212,3.234973737007247,47.6898244467815,29.701464648881554,582.7385872627336,1150.824532906152
Wolves,28.270780949949806,28.87565641101647,52.89843147125123,52.67616695909004,42.49451361144102,0.0,0.0,78.40109889389602,2.07180953983267,42.49436027499679,37.476961576079795,612.4158644943501,1179.291942101919
Arsenal,23.49444286042332,25.03533946270307,51.2447598706422,63.53917107213146,54.15437313735323,2.1704756535470597,2.0926308067434096,64.8270785816284,6.500490730712841,58.45207362482352,47.33700282877392,879.5940335413602,1918.5556365596487
Aston Villa,27.171579319093183,28.47887366274947,51.33174993521019,58.28917947803822,43.841156863705166,3.144547547091778,6.4557664225239275,73.15055063643284,3.179900602008403,56.95493780895555,40.583862144599514,647.8384182612735,1454.1930473139419
Bournemouth,26.358087865840513,24.818798333017583,48.5002718560574,59.245118619577894,39.32964111684864,6.350944405486751,6.6329214647322345,94.41606243120424,2.9707393001410565,65.65422493163426,39.140375934243565,697.1544145789089,1537.8675748342102
Brentford,25.633897403058935,24.835852202594968,48.593668695236744,66.21159658425866,44.868013306973246,4.548343624809237,5.665343043435713,59.62931318883565,1.062226764683445,53.16625341153906,44.504230411920254,562.0231201929374,1285.2108767032228
Brighton,32.73564689102837,24.359824734271523,47.495924717377235,54.70128084512828,39.302849924364025,5.717720452985362,5.69252921247679,81.69722159100384,2.8678719856822834,51.114041057819335,43.4976750764874,873.5396970032177,1352.1887434705006
Chelsea,27.806379832931526,23.25156982250032,60.331289156854545,61.00331367450491,43.740300105076834,4.2489208024502965,4.815055992164453,103.2460321517198,2.157185208466754,72.3778920471857,52.057667641908886,792.3606959637498,1449.2655219205128
Crystal Palace,26.804662447554517,28.454175259706588,39.294451931157845,52.410475335255676,40.02054970152395,3.287602157644394,4.334775727785832,72.68961001299003,4.111107595483599,58.13385707375428,47.96460260265211,458.4856242278146,1200.585475526841
Everton,25.42568900112753,28.193046151591442,39.43721096398686,40.50906739955675,28.418484558965087,2.048925011386303,1.839489888678559,71.51183402382232,2.198560691491115,41.07613369447479,33.45172391471715,477.656143833745,1030.7609086176412
Fulham,25.067695300363678,29.484904003839222,55.234125231842896,57.03281937016026,39.73045457757061,3.0168141013892344,3.9015918484094034,76.65417821666522,1.915194284065061,45.94603329761792,35.788581002454194,776.26520381411,1644.5579239469816
Ipswich Town,30.419468359702126,28.96893707311451,42.67308495604648,34.495281983807565,25.50290305563617,1.928461909220322,1.9179219905128926,91.31023845454075,4.681914172760454,31.916690313856765,24.971405909419826,459.0087203349389,898.7583910859761
Leicester City,32.64423911778498,27.63832114919296,45.594270825017524,33.53506135255861,27.333515008567055,2.1411595414960645,2.700464642314419,89.56063261981275,0.0,32.97046366722632,24.674947955581278,617.7417897517944,1116.92103541373
Liverpool,25.551811567320225,25.518508942301853,56.94227428073899,87.75888125953442,59.51063069006799,9.122413184638189,9.526356601937449,65.47895439904164,2.1142520414943093,82.11621935444751,62.106773071148474,862.7665826447403,1717.7740010397729
Manchester City,31.39794806086258,29.859863254257995,57.0197168590921,71.05252148667329,46.40580794371141,2.0513549775195092,3.2320202096242086,62.15695135685919,2.013771984634217,64.199388934167,51.3268364185261,1095.5450499575738,2061.9560711762056
Manchester Utd,29.669748247993414,28.015184340214386,48.37645528747537,38.82417603005504,30.488299658436997,2.883397305055074,2.925444032218098,86.3256483325229,3.032830934199597,46.26903017834981,37.01071773425629,679.8178949628502,1464.571054910404
Newcastle Utd,24.414499160606614,26.54219401978583,53.39090400210857,69.09327319232956,45.871623039657756,5.239469748452578,6.273174528493285,70.5241206012201,1.0683672108140034,66.3468775057287,48.59363536725958,696.8204608615008,1654.8532048573406
Nott'ham Forest,23.808065955472593,26.062769625590377,42.72709078681976,59.76886629626487,44.76986082294134,2.753822865967218,3.0998278719717036,89.67392694775289,1.894151169839546,40.39879971148198,34.753232663268555,595.4284085883523,1178.5592509816333
Southampton,36.42773104294001,23.638300353534643,52.93608546967985,24.681479057489383,15.182706635466461,0.0,2.064995988062333,86.24452338888752,2.7479090590173465,32.89083620457596,26.815850939819363,647.6211151163312,1159.7346509401748
Tottenham,33.0755093060596,24.383514536743135,58.78060510988352,64.19615868663782,51.104423780317674,2.049901457680581,3.074107970746354,65.51978651143439,1.0928550242985042,60.239786555071866,45.11048794177256,891.8508293824568,1644.715407909671
West Ham,28.861093303592927,26.29266205763209,52.86298841440888,37.80900347751658,26.147346173305152,2.9298381454868645,3.0598101451741426,76.62917853745239,3.1619710068336575,44.86034640881659,30.880281912329988,669.8193592024127,1101.7152902463986
Wolves,31.00824497180893,29.808785806828535,51.69490095263654,53.52193741000114,44.9401200330952,0.0,0.0,75.19240187669718,2.1804349870720823,40.425588415950635,32.873979605603814,612.6982169227381,1240.3873365658599
Arsenal,26.66805612335319,25.12018515910291,61.56764896769911,65.71397914041482,55.47484525642849,1.8231589118225244,1.953464798352178,75.26080172038724,6.481409091501714,61.07851350684405,40.896642921524005,755.6774382365525,1927.3737595343378
Aston Villa,28.67464225439633,25.837557153596975,47.55362028983252,51.64877110512698,42.302197894330796,2.7124005694825906,6.015344940169942,78.68867205215038,2.9887816904490903,58.02837807536286,42.16655262746829,734.8834997046771,1237.5608848939603
Bournemouth,26.113562259983087,25.691495413790594,45.92289532549548,51.12758490342326,36.282849392727506,6.30035172866347,7.37963474356623,105.43419614065567,3.2538468682526402,59.08685530069525,45.52915233187586,769.6439692799579,1415.8891802712385
Brentford,28.449039562007297,24.441681823648775,51.514758715153285,60.12366317506843,44.72253636251319,5.1009955576654455,5.947745479145977,56.96567881279633,1.0822929204005631,59.099075443201976,42.6258741153512,625.9960401532546,1247.17601707826
Brighton,30.11611141728049,26.381123669344515,54.068495793441606,58.47154739146891,40.86513949626445,5.935236287434128,6.000778653386146,81.65239041964784,2.947273460344224,53.945825935697,36.92341017340018,868.4966290279807,1478.396404778426
Chelsea,31.45621917548787,23.85842947962219,53.470196473592445,65.79111486064672,50.57870472922649,3.60792351996166,4.628645893886284,104.2722047175273,1.896348213622301,71.44468132594778,56.236068062199244,775.7970645108485,1623.3843658466128
Crystal Palace,29.97207208111528,26.456727437266924,40.569726545133925,50.96351175278595,35.865404615980644,3.1744199842034346,3.6602350701878184,74.07195439286645,3.861963713545783,59.32090147043343,42.51245673907149,468.0891611978617,1183.6902559385155
Everton,27.495817172304385,29.021867828460913,40.370157853501624,38.79012495760118,28.37784919031143,1.8252055026456866,1.8584241300130324,78.93341306627724,2.0115044252622463,37.69770708608406,31.542022703423203,497.50299813015675,987.0024151682719
Fulham,25.086440640356354,29.87227290278431,47.40756346597642,55.719156545828724,44.24280308721073,3.0705718102452884,4.190473812133611,79.99195391724,2.0891262359207396,44.64521447203041,39.943304316892394,781.5249363585874,1453.1507007764985
Ipswich Town,34.7312920084747,27.577251477470046,41.47811879562183,36.92439005070913,25.791805596245343,2.1924600367452323,1.9584330608988307,82.89849134197485,4.584237642601121,35.996857155189836,22.251245675638494,457.75936539917626,900.9237405604217
Leicester City,34.08341913881435,26.2499961779802,41.23497477244785,35.457416033604176,22.87011710669569,1.8209261386963502,3.073753461125758,88.22287768283154,0.0,30.800552387572118,23.801172787542168,554.2584681482148,1001.3316298408098
Liverpool,25.39856620327493,30.7553877284331,61.02861410017862,81.81783292749313,68.72831163585784,8.854578495809097,8.801484523422895,61.955962465584854,2.1536869429533954,81.12593608279852,56.04865536758234,872.443728767211,2003.2769583556308
Manchester City,30.235498292395853,26.90635106160528,65.8451027869263,62.22386867805875,51.278661177123716,2.0712291966434284,3.046570729778712,54.10959172614789,1.8329683368775305,63.32520443466304,49.9423846527435,1191.6923699164615,2048.5140356031125
Manchester Utd,28.574309524482146,26.781935940311953,57.890565989508715,41.96584017803247,27.01533613829996,2.8998954264053296,3.169279816407239,80.02284204684511,3.1297254837254855,48.92705695307108,41.67595226881725,696.6654440189235,1324.3472052474795
Newcastle Utd,25.06187883598927,30.994683263751327,46.75190287636945,65.20020003613485,52.83832057652822,5.0522613979309305,6.585265792798116,65.40595734432647,1.0667295037405402,64.75731642798719,49.55891689282187,769.134662152489,1435.3524163655877
Nott'ham Forest,23.644991164359233,25.943913161788792,37.95919949851284,53.53458803335101,41.27478578638528,2.860602491202123,2.8620093652574066,79.96665086084619,2.0565204742357994,42.9712866596282,29.34778283251004,597.1007892993838,994.387346124494
Southampton,36.228375732237545,27.205785331762204,52.309775710021796,24.391048118874334,14.172954599370863,0.0,2.1610806341214475,92.98129367609872,3.173775756957899,32.15582390199394,24.086189427476402,592.5117205413754,1140.804563591522
Tottenham,33.56608078452662,24.218263689739516,52.72339520406133,54.896261536208414,42.761080811453816,2.1030132086205287,2.998872406962605,65.38134423795034,0.9842309993692746,58.28111852532956,40.69938631360913,750.2690626149613,1569.3361337419365
West Ham,27.350566532882826,30.636089382220753,46.38865620726464,39.1539757706653,27.399479076602393,3.278705114833376,2.996035933596784,74.37244447466561,3.1355029603474422,43.29036837612874,34.1423015951308,674.3644350999743,1189.0264389127938
Wolves,29.64509695692349,28.096791390354678,50.18042987222876,47.352588450204856,43.66903108448039,0.0,0.0,69.36486556994964,2.1832349494540164,45.613936740209354,32.19496381239134,559.5563295519402,1182.6021332364824
Arsenal,26.312671212263805,25.90365404759894,56.00073836300008,65.58871749725495,53.86142459096209,1.9913334230737019,2.1197223280226796,70.23088911269832,5.523081824188069,58.97349760900601,40.84878860216541,756.2439694937193,1678.5115524110408
Aston Villa,25.694268606750956,29.232701838934556,54.54732241789478,56.55702786178298,41.55483875999925,2.8068415706604437,5.769982069826334,77.13966274231858,3.1884131718681594,57.46109178168602,40.43449055055588,779.2151026565856,1358.6533206603372
Bournemouth,27.994890685626274,26.25160017927852,44.00401124192542,55.49991120623432,40.93039747330694,5.562568023153588,7.626780977176436,106.42138576745764,3.2116537892916814,57.597768085258565,46.35772738364568,666.5606513272113,1495.5488801483095
Brentford,27.27930975761991,29.200553509982363,52.31196768845963,62.40547126583187,46.41051982008082,5.454453833824802,6.028568290212638,58.50491674812518,1.0754755251308932,60.643108866041,42.66899265176874,579.5565334129896,1394.2527436557286
Brighton,31.599429543180392,26.151527161113037,55.40129010861888,59.3814169343578,40.662265203945964,6.282825037574582,6.345311606091263,81.41390080613625,2.7831181029155996,50.85405703687147,35.991813818880416,727.039972344219,1368.0759700429571
Chelsea,27.95121053252422,24.633360144178624,62.706936617142425,57.38861265165095,46.665350637866574,3.957711589854272,4.842548442218567,98.31521922855582,2.1721285718373227,62.276745382033745,55.6379856503607,770.8286822136199,1576.877684583349
Crystal Palace,27.031669655518225,28.48128337928532,45.01811944896978,49.38150387029993,35.18241396670408,2.8788352805833166,4.381848416257742,81.43440474323157,4.15407009202445,57.97437373715002,46.58718206692277,473.3343606294984,1191.147289916917
Everton,26.106112654521255,27.8409004039074,40.40083444762732,40.95025542176501,24.79522430184868,2.1934287555124943,2.0908738693583424,80.60175155663497,2.1456157185430302,37.27582452487627,33.19225994319463,465.2899679204691,950.308013956498
Fulham,25.31069832749742,28.693154089032223,48.18250891032182,55.1508684794988,47.72947479750593,2.94354971541529,4.090176409876838,74.78115026849,2.110121368351847,52.15204427359681,38.01616820393852,797.6777728058021,1511.3760844868461
Ipswich Town,28.920365281575787,27.936332888634695,42.04898953701087,36.14234397970051,27.46310203029425,1.9943617257165183,2.12070977290517,86.06935562726365,4.751640313845935,30.69774243152192,24.28708522762526,464.24562905351434,914.4016929047218
Leicester City,30.87495734706923,25.885399121332956,45.25410016373413,31.73158346570902,26.332692368485144,1.8555741244948143,3.0593883121007863,88.61704771396356,0.0,34.73706100119114,23.160315793266435,532.5707245485362,1129.2646350096538
